"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G20","AIREMISSION","CO2","TONNE_CAP","A","2008",5.4,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2009",5.3,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2010",5.5,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2011",5.7,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2012",5.7,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2013",5.7,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2014",5.7,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2015",5.6,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2016",5.5,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2017",5.6,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2002",0.3,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2003",0.4,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2004",0.4,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2005",0.3,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2006",0.4,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2007",0.5,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2008",0.5,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2009",0.6,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2010",0.6,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2011",0.7,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2012",0.7,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2013",0.7,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2014",0.8,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2015",0.8,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2016",0.7,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2017",0.6,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2002",23.4,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2003",23,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2004",21.4,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2005",23.1,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2006",23.3,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2007",22.1,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2008",22.1,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2009",20.7,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2010",20.6,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2011",20,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2012",20.1,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2013",21.5,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2014",22.2,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2015",21.9,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2016",20.8,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2017",20,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2002",0.3,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2003",0.3,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2004",0.3,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2005",0.3,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2006",0.4,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2007",0.4,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2008",0.4,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2009",0.5,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2010",0.5,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2011",0.5,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2012",0.4,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2013",0.4,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2014",0.5,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2015",0.5,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2016",0.6,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2017",0.6,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2002",0.8,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2003",0.9,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2004",1,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2005",1,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2006",1.1,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2007",1.1,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2008",1.2,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2009",1.3,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2010",1.4,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2011",1.5,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2012",1.6,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2013",1.6,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2014",1.7,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2015",1.7,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2016",1.8,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2017",2,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2002",2.3,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2003",2.2,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2004",2.2,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2005",2.3,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2006",2.2,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2007",2.3,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2008",2.3,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2009",2.1,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2010",1.6,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2011",1.9,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2012",2.4,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2013",2.5,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2014",3.2,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2015",3.2,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2016",3.1,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2017",3.4,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2002",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2003",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2004",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2005",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2006",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2007",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2008",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2009",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2010",0.3,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2011",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2012",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2013",0.2,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2014",0.3,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2015",0.3,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2016",0.3,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2017",0.3,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"COG","AIREMISSION","CO2","TONNE_CAP","A","2002",0.1,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2003",0.2,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2004",0.2,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2005",0.2,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2006",0.3,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2007",0.3,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2008",0.3,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2009",0.4,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2010",0.4,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2011",0.5,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2012",0.5,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2013",0.5,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2014",0.5,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2015",0.6,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2016",0.6,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2017",0.5,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2002",1.2,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2003",1.3,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2004",1.3,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2005",1.3,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2006",1.4,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2007",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2008",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2009",1.4,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2010",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2011",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2012",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2013",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2014",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2015",1.4,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2016",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2017",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2002",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2003",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2004",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2005",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2006",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2007",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2008",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2009",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2010",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2011",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2012",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2013",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2014",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2015",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2016",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2017",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2002",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2003",2.2,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2004",2.2,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2005",2.2,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2006",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2007",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2008",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2009",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2010",2.6,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2011",2.4,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2012",2.5,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2013",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2014",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2015",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2016",2.4,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2017",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2002",3,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2003",3,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2004",3,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2005",3.2,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2006",3.2,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2007",2.6,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2008",2.9,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2009",2.2,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2010",2,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2011",1.4,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2012",1.5,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2013",1,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2014",1.1,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2015",0.9,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2016",1,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2017",0.8,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","2002",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2003",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2004",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2005",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2006",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2007",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2008",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2009",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2010",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2011",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2012",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2013",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2014",0.1,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2015",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2016",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2017",0,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2002",2.2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2003",2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2004",1.8,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2005",1.9,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2006",2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2007",2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2008",2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2009",1.9,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2010",1.9,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2011",1.9,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2012",2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2013",1.9,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2014",1.9,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2015",2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2016",2.1,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2017",2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2002",1.5,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2003",1.5,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2004",1.6,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2005",1.7,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2006",1.8,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2007",1.9,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2008",1.8,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2009",2,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2010",2.2,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2011",2.2,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2012",2.2,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2013",2.3,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2014",2.4,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2015",2.3,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2016",2.2,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2017",2.1,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2002",0.9,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2003",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2004",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2005",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2006",1.1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2007",1.1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2008",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2009",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2010",0.9,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2011",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2012",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2013",0.9,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2014",0.9,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2015",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2016",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2017",0.9,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2002",0.2,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2003",0.2,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2004",0.2,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2005",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2006",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2007",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2008",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2009",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2010",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2011",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2012",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2013",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2014",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2015",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2016",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2017",0.1,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2002",1.1,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2003",1,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2004",1,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2005",1.2,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2006",1.2,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2007",1.3,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2008",1.3,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2009",1.3,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2010",1.6,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2011",1.8,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2012",1.8,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2013",1.8,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2014",1.7,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2015",1.7,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2016",1.7,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2017",1.7,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2002",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2003",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2004",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2005",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2006",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2007",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2008",0.7,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2009",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2010",0.7,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2011",0.7,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2012",0.7,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2013",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2014",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2015",0.9,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2016",1,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2017",0.9,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"HND","AIREMISSION","CO2","TONNE_CAP","A","2002",0.8,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2003",0.9,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2004",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2005",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2006",0.9,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2007",1.1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2008",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2009",0.9,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2010",0.9,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2011",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2012",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2013",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2014",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2015",1.1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2016",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2017",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2002",3,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2003",2.7,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2004",2.8,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2005",2.7,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2006",2.5,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2007",2.2,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2008",2.5,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2009",3.1,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2010",3.4,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2011",3.5,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2012",3.9,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2013",4,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2014",4,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2015",3.6,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2016",3.8,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2017",3.7,
"IRQ","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2002",3.7,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2003",3.8,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2004",3.8,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2005",3.7,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2006",4.3,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2007",4.2,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2008",3.4,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2009",2.6,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2010",2.5,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2011",2.5,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2012",2.4,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2013",2.6,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2014",2.5,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2015",2.4,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2016",2.6,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2017",2.4,
"JAM","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2002",2.8,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2003",2.7,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2004",3,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2005",3.1,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2006",3.1,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2007",3.1,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2008",2.9,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2009",2.8,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2010",2.6,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2011",2.6,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2012",2.8,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2013",2.7,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2014",2.7,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2015",2.6,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2016",2.5,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2017",2.6,
"JOR","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2002",0.2,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2003",0.2,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2004",0.2,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2005",0.2,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2006",0.2,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2007",0.2,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2008",0.2,
